movieId,imdbId,posterURL,title,releaseYear,directorId,runtime,overview,criticScore,boxOffice
7142,0322589,"https://m.media-amazon.com/images/M/MV5BMjlmZjU2NDEtYWJjZi00ODM0LThmZjUtZWY2YmRjYTIyZmZlXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Honey,2003,2043,94,"Honey is a sexy, tough music video choreographer who shakes up her life after her mentor gives her an ultimatum: sleep with him or be blacklisted within their industry.",5.3,62228395
7143,0325710,"https://m.media-amazon.com/images/M/MV5BMzkyNzQ1Mzc0NV5BMl5BanBnXkFtZTcwODg3MzUzMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Last Samurai, The",2003,221,154,"In 19th century Japan, Nathan Algren, a US army captain, is hired by the Japanese emperor to train his army in the modern warfare techniques. Captain Algren finds himself trapped in a struggle between two eras and two worlds.",7.8,454627263
7147,0319061,"https://m.media-amazon.com/images/M/MV5BNTVlNjc4ZmItMDZjYy00YWZjLTg1OWEtOTNlZjJlN2FlMjEwXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Big Fish,2003,195,125,A frustrated son tries to determine the fact from fiction in his dying father's life.,8,123235422
7149,0337741,"https://m.media-amazon.com/images/M/MV5BZjZjMWM4MmQtMGQ5Ni00MzRiLWFiNjAtYzg2NmZmNGJmMGI4XkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Something's Gotta Give,2003,900,128,A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.,6.7,265328738
7150,0338466,"https://m.media-amazon.com/images/M/MV5BMTYwODE1MTc3NF5BMl5BanBnXkFtZTcwMjQxMzQyMQ@@._V1_QL75_UX190_CR0,1,190,281_.jpg",Stuck on You,2003,491,118,Conjoined twins from Martha's Vineyard move to Los Angeles so that one of them can pursue an acting career.,5.8,65784503
7151,0335119,"https://m.media-amazon.com/images/M/MV5BYTQ0MGU5ODEtYTg5NC00N2MyLTkyMGQtOWJhYzMwNGU3MzEzXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Girl with a Pearl Earring,2003,2045,100,A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.,6.9,33030115
7153,0167260,"https://m.media-amazon.com/images/M/MV5BMTZkMjBjNWMtZGI5OC00MGU0LTk4ZTItODg2NWM3NTVmNWQ4XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Lord of the Rings: The Return of the King, The",2003,205,201,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,9,1138267561
7154,0304415,"https://m.media-amazon.com/images/M/MV5BZmIyM2M5MTQtMDQ4ZS00N2E3LWFiMmQtY2RmNTdmOGNjODIxXkEyXkFqcGc@._V1_QL75_UY281_CR11,0,190,281_.jpg",Mona Lisa Smile,2003,120,117,Katherine Watson teaches art history in 1953 at the respectable all-female Wellesley College. She encourages her conservative students to question and disregard the outdated societal mores for women.,6.6,141337989
7155,0337909,"https://m.media-amazon.com/images/M/MV5BMjE3NzcxMDU2MV5BMl5BanBnXkFtZTYwOTgyNTc2._V1_QL75_UY281_CR0,0,190,281_.jpg",Calendar Girls,2003,1374,108,"Best friends Chris and Annie are members of a charitable institute. When Annie's husband succumbs to leukemia, the friends decide to pose nude for a calendar to raise funds for a local hospital.",6.9,93401012
7156,0317910,"https://m.media-amazon.com/images/M/MV5BMTc3MTA4NDgzNl5BMl5BanBnXkFtZTcwOTAxNTQyMQ@@._V1_QL75_UY281_CR2,0,190,281_.jpg","Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",2003,636,107,"The story of America as seen through the eyes of the former Secretary of Defense under President John F. Kennedy and President Lyndon B. Johnson, Robert McNamara.",8.1,5038841
7158,0315983,"https://m.media-amazon.com/images/M/MV5BMTIzMjQ5NzM2M15BMl5BanBnXkFtZTYwMzU2NDY3._V1_QL75_UX190_CR0,0,190,281_.jpg",House of Sand and Fog,2003,2046,126,An abandoned wife is evicted from her house and starts a tragic conflict with her house's new owners.,7.5,16763804
7160,0340855,"https://m.media-amazon.com/images/M/MV5BMTI4NzI5NzEwNl5BMl5BanBnXkFtZTcwNjc1NjQyMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Monster,2003,2047,109,"Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.",7.3,58469210
7161,0349205,"https://m.media-amazon.com/images/M/MV5BMTg0NzYxMjY0Ml5BMl5BanBnXkFtZTcwOTU0NDczMw@@._V1_QL75_UY281_CR0,0,190,281_.jpg",Cheaper by the Dozen,2003,1660,98,"With his wife on a book tour, Tom Baker finds his life turned upside down when he agrees to care for his twelve children while simultaneously also coaching his new football team.",5.9,190538630
7162,0159365,"https://m.media-amazon.com/images/M/MV5BMTY3NTc5NzcyOF5BMl5BanBnXkFtZTcwMDM0NjQyMQ@@._V1_QL75_UY281_CR1,0,190,281_.jpg",Cold Mountain,2003,368,154,"In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart.",7.2,173013509
7163,0338337,"https://m.media-amazon.com/images/M/MV5BMTczMzU5NDk4MV5BMl5BanBnXkFtZTYwNDQxNzc3._V1_QL75_UY281_CR0,0,190,281_.jpg",Paycheck,2003,85,119,A technical wizard learns that his memory has been erased.,6.3,117248958
7164,0316396,"https://m.media-amazon.com/images/M/MV5BMGNjYWVkZGItZTNmNS00MGNkLWI2ZjEtMTIzNzAwNmIxMDRhXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg",Peter Pan,2003,280,113,"The Darling family children receive a visit from Peter Pan, who takes them to Never Never Land where an ongoing war with the evil Pirate Captain Hook is taking place.",6.8,121975011
7165,0335013,"https://m.media-amazon.com/images/M/MV5BZjdkODdhZWEtMjUzZC00NTVlLWI4ZmQtOTk3NDFkOTE4MDBlXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Company, The",2003,251,112,A young ballet dancer is poised to become the principal performer in a group of ballet dancers.,6.2,6415017
7167,0304229,"https://m.media-amazon.com/images/M/MV5BYmU5NjAwY2UtMDkwNC00YjQ5LWEzN2MtZDQwMjlmMGZhYTQ2XkEyXkFqcGc@._V1_QL75_UY281_CR3,0,190,281_.jpg",Japanese Story,2003,2048,106,"Against the background of an Australian desert, Sandy, a geologist, and Hiromitsu, a Japanese businessman, play out a story of human inconsequence in the face of the blistering universe. The end of the journey leaves no one capable of going back to where they started from.",6.8,4098613
7169,0360139,"https://m.media-amazon.com/images/M/MV5BMTU2MTg5NDg4N15BMl5BanBnXkFtZTYwMjQ1NDI3._V1_QL75_UY281_CR0,0,190,281_.jpg",Chasing Liberty,2004,764,111,Anna wants to be like other girls her age (18): date a guy etc. but she's the US president's daughter and always guarded. In Prague he breaks his promise of only 2 agents following her to a concert and she runs away with Ben to see Europe.,6.1,12313323
7171,0364930,"https://m.media-amazon.com/images/M/MV5BNWFiNTQyMzYtNTZjOS00ZWJhLTkzNzktZDM0N2Q0ZDQ2YTFmXkEyXkFqcGc@._V1_QL75_UX190_CR0,3,190,281_.jpg",Aileen: Life and Death of a Serial Killer,2003,88,93,"Nick Broomfield's second documentary about serial killer Aileen Wuornos, focusing on her mental state on death row.",7.1,97362
7173,0343135,"https://m.media-amazon.com/images/M/MV5BMTcxMDMwODg3Nl5BMl5BanBnXkFtZTYwMTM4NTY3._V1_QL75_UX190_CR0,0,190,281_.jpg",Along Came Polly,2004,2049,90,A buttoned-up newlywed finds his strictly organized life descend into chaos when he falls in love with an old classmate.,6,178311729
7175,0329691,"https://m.media-amazon.com/images/M/MV5BMjQzNGYzNTYtMDAxOC00ZDU0LWI4YjEtNWU5ZDJkZTliYWRlXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Torque,2004,2050,84,A biker returns from Thailand to set things straight with his girlfriend. One gang leader wants him for delivery of 2 motorbikes filled with crystal meth and another gang leader wants him for murdering his brother.,4.1,46546197
7176,0371280,"https://m.media-amazon.com/images/M/MV5BZDk3MzZiZTctYjY3Zi00NzA0LWFmY2QtOTg3MzIwNjlmMTgzXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Crimson Gold (Talaye sorgh),2003,73,95,An Iranian pizza delivery man sees the worst of corruption and social unbalance in his city and is driven to crime.,7.4,400768
7177,0368913,"https://m.media-amazon.com/images/M/MV5BMTg3NTM5MDAxMF5BMl5BanBnXkFtZTcwNTk0OTQyMQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg",Osama,2003,2051,83,"After the rise of the Taliban in Afghanistan and the restriction of women in public life, a pre-teen girl is forced to masquerade as a boy in order to find work to support her mother and grandmother.",7.3,3910519
7178,0071577,"https://m.media-amazon.com/images/M/MV5BNjYyNDhkNTgtZGIxOS00MWFmLTg3OTktNTg0ZjRmMzc4ZDVkXkEyXkFqcGc@._V1_QL75_UX190_CR0,3,190,281_.jpg","Great Gatsby, The",1974,598,144,"A Midwesterner becomes fascinated with his nouveau riche neighbor, who obsesses over his lost love.",6.4,20563766
7179,0104181,"https://m.media-amazon.com/images/M/MV5BNjYyOTdkZGUtZGRhYy00YTgyLTliMTYtZDQ5Y2RiYzgxNzU3XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Wuthering Heights,1992,1786,105,A man becomes obsessed with vengeance when his soul mate marries another man.,6.6,
7181,0059712,"https://m.media-amazon.com/images/M/MV5BZDkzNzcyZmEtMWZjMy00ZmJmLThmNDItM2U1NTdkNTY4NmEzXkEyXkFqcGc@._V1_QL75_UX190_CR0,5,190,281_.jpg",Ship of Fools,1965,1267,149,A varied group of passengers boarding a ship bound for pre-WWII Germany represents a microcosm of early-1930s society.,7.1,206
7184,0061089,"https://m.media-amazon.com/images/M/MV5BYWVjNTEzYzEtODJkNi00YTRkLTllOTctN2Q3ODVhMzU2MGVjXkEyXkFqcGc@._V1_QL75_UX190_CR0,5,190,281_.jpg",This Property is Condemned,1966,7,110,"The dramatic love story of small-town Mississippi girl Alva Starr and railroad official Owen Legate, set during the Great Depression.",7,
7190,0065911,"https://m.media-amazon.com/images/M/MV5BNDU2Mzg0YTMtZjkwMy00ZWE4LTliNGMtNTQ2M2YwOTY0OGFlXkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg",Jane Eyre,1970,862,110,"Jane Eyre, an orphan, becomes a governess at Thornfield Hall where she falls for her employer, Edward Rochester. As they grow closer, strange events occur, leading to a dark secret that tests Jane's courage and love for Rochester.",6.4,
7191,0103827,"https://m.media-amazon.com/images/M/MV5BNzY2MDlmMzEtNzE0YS00MWMxLWE2ZWUtOWRiMzAyZDMzNTA4XkEyXkFqcGc@._V1_QL75_UX190_CR0,8,190,281_.jpg",Blame It on the Bellboy,1992,748,78,"Several strangers converge on a hotel in Venice, Italy, where a bellboy's bad English sets them up to clash against each other in a hilarious case of mistaken identity.",5.5,3104545
7192,0107750,"https://m.media-amazon.com/images/M/MV5BZWQ3NzljNmUtNjc2MC00ZjEyLTlhNzktYzVhNGIxZmEzZGYwXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Only the Strong,1993,1473,99,Former Special Forces soldier Louis Stevens returns to Miami to find his old high school invaded by drugs and violence.,6.5,3283371
7193,0098987,"https://m.media-amazon.com/images/M/MV5BNzk1YzViY2EtYTc2Zi00NGYwLTg4NTYtYzE2YjQwODIwNDE3XkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg","Adventures of Ford Fairlane, The",1990,15,104,A vulgar private detective is hired to find a missing groupie and is drawn into a mystery involving a series of murders tied to the music industry.,6.4,21413502
7202,0222812,"https://m.media-amazon.com/images/M/MV5BNTAwZWNiODctZjkwMC00ZWU0LWI3ZDktNzAzNTkxZTRkNDBiXkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg",Beyond Re-Animator,2003,1199,96,"After 13 years in prison, the mad scientist from Re-Animator (1985) gets a new chance to experiment with the arrival of a young prison doctor, who secretly hopes to learn to reanimate dead people. Good intentions turn to horror.",5.7,302586
7205,0073906,"https://m.media-amazon.com/images/M/MV5BM2IzNTdhMDAtY2VjNi00MWY5LWEyYmEtYjJhZDEyNjk1YjljXkEyXkFqcGc@._V1_QL75_UX190_CR0,4,190,281_.jpg","Wind and the Lion, The",1975,756,119,"A Berber chieftain triggers an international incident, drawing the involvement of Theodore Roosevelt, when he kidnaps an American widow and her children in 1900s Morocco.",6.8,
7206,0050706,"https://m.media-amazon.com/images/M/MV5BZjdiZjAwMDUtNjBkMy00MGMzLWI4NTYtODJkNjk5OTQ3NTlkXkEyXkFqcGc@._V1_QL75_UX190_CR0,4,190,281_.jpg",Mon Oncle (My Uncle),1958,2052,116,"Monsieur Hulot visits the technology-driven world of his sister, brother-in-law, and nephew, but he can't quite fit into the surroundings.",7.7,87444
7208,0033553,"https://m.media-amazon.com/images/M/MV5BZGRhYjM3NzYtNGJkZi00YjVkLTkxNTQtYTllZjMxOTIxZTQ3XkEyXkFqcGc@._V1_QL75_UX190_CR0,3,190,281_.jpg",Dr. Jekyll and Mr. Hyde,1941,540,113,Dr. Jekyll allows his dark side to run wild after he drinks a potion that turns him into the evil Mr. Hyde.,6.8,5125180
7209,0046487,"https://m.media-amazon.com/images/M/MV5BN2YzMmY5ZTMtMjJiNC00NjI0LWI2YzMtNjBiZmJhYzk0NjU0XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg","M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les)",1953,2052,83,"Monsieur Hulot comes to a beachside hotel for a vacation and accidentally, but good-naturedly, causes havoc.",7.3,257006
7211,0043915,"https://m.media-amazon.com/images/M/MV5BMTUyMjc2MWYtZjQyYS00NjFlLWI0ZTItMTU0ZTdhMmNlYzlkXkEyXkFqcGc@._V1_QL75_UX190_CR0,3,190,281_.jpg",People Will Talk,1951,542,110,"Dr. Noah Praetorius falls in love with Deborah, a student who discovers that she is pregnant by her old boyfriend.",7.3,
7212,0041498,"https://m.media-amazon.com/images/M/MV5BOTZjZmMwMzItNDBiZC00NWY1LTliZGMtNjM5NTQyZGU3YzkxXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",I Was a Male War Bride,1949,552,105,"After marrying an American lieutenant with whom he was assigned to work in post-war Germany, a French captain attempts to find a way to accompany her back to the States under the terms of the War Bride Act.",7,
7215,0037382,"https://m.media-amazon.com/images/M/MV5BZmJmNmI2NzctNDMzZi00NDI0LTkyZWQtNzczMGM5MGQ2MWEwXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",To Have and Have Not,1944,552,100,"During World War II, an American expatriate helps transport a French Resistance leader and his wife to Martinique while romancing a lounge singer.",7.8,12459
7216,0033717,"https://m.media-amazon.com/images/M/MV5BN2ZhZmY2MzctYjRlNy00ZTNjLTkxZWYtMmI3M2UzZjdjNmI5XkEyXkFqcGc@._V1_QL75_UX190_CR0,9,190,281_.jpg",High Sierra,1941,1275,100,"After being released from prison, notorious thief Roy Earle is hired by his old boss to help a group of inexperienced criminals plan and carry out the robbery of a California resort.",7.5,
7217,0039302,"https://m.media-amazon.com/images/M/MV5BZjBlYjcyYTktOTJkMy00YWRiLTg0YjgtNjQ1ZWU5ZGMxMTgzXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Dark Passage,1947,1703,106,A man convicted of murdering his wife escapes from prison and works with a woman to try to prove his innocence.,7.5,9693
7218,0036244,"https://m.media-amazon.com/images/M/MV5BZDQ2MGY2NmYtZmVmNy00ZmRiLWJjYWYtNzFhMzk4MzQ0MGQ2XkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg","Ox-Bow Incident, The",1943,1236,75,"When a posse captures three men suspected of killing a local farmer, they become strongly divided over whether or not to lynch the men.",8,
7219,0033149,"https://m.media-amazon.com/images/M/MV5BMjExOTM1ZjMtOTZjZC00ODE1LTlhM2QtZGUwZmNhZDQzZmNhXkEyXkFqcGc@._V1_QL75_UX190_CR0,4,190,281_.jpg",They Drive by Night,1940,1275,95,"When one of two truck-driving brothers loses an arm, they both join a transport company where the other is falsely charged as an accessory in the murder of the owner.",7.2,
7222,0028346,"https://m.media-amazon.com/images/M/MV5BNjhmYjVkN2QtODE0MS00MjlkLThjM2ItNWRiNjcxZDg5YmVjXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Reefer Madness (a.k.a. Tell Your Children),1938,2053,66,"Cautionary tale that features a fictionalized take on marijuana use. A trio of drug dealers lead innocent teenagers to become addicted to ""reefer"" cigarettes by holding wild parties with jazz music.",3.7,
7223,0042369,"https://m.media-amazon.com/images/M/MV5BNDFjMmJjNjQtMDk3MS00ZjVkLWI4ZTItZGEzYTY2NTVkNTQzXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",D.O.A.,1950,1598,83,"Frank Bigelow, told he's been poisoned and has only a few days to live, tries to find out who killed him and why.",7.2,
7225,0076578,"https://m.media-amazon.com/images/M/MV5BMzFkMDc5ZjYtMzg1My00ZDY3LThlMTYtZmQ3ZDY4YzJhZGY1XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Pumping Iron,1977,1593,86,Arnold Schwarzenegger and Lou Ferrigno face off in a no-holds-barred competition for the title of Mr. Olympia in this critically-acclaimed film that made Schwarzenegger a household name.,7.3,
7228,0104009,"https://m.media-amazon.com/images/M/MV5BY2EyNWNkOGMtZDI5YS00ZmU1LTgyMTQtZDk4MTJjMGMyYTEwXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Cool World,1992,915,102,"When Jack Deebs was behind bars he found escape by creating Cool World, a cartoon series featuring a vixen named Holli Would. However, the flesh proves weaker than ink as Holli takes human form in Las Vegas.",4.8,14110589
7234,0047528,"https://m.media-amazon.com/images/M/MV5BMWQ0M2Q5NDAtMDg0ZC00YmM1LWI3YjktNDIxOTFiOTIzYzQ2XkEyXkFqcGc@._V1_QL75_UY281_CR6,0,190,281_.jpg","Strada, La",1954,489,108,"A care-free girl is sold to a traveling entertainer, consequently enduring physical and emotional pain along the way.",8,41362
7235,0296042,"https://m.media-amazon.com/images/M/MV5BMWZhMGExZGMtYThlMS00YjNjLTliN2MtNTg4N2ZiYjc5OTlmXkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg",Ichi the Killer (Koroshiya 1),2001,1826,129,"As sadomasochistic yakuza enforcer Kakihara searches for his missing boss he comes across Ichi, a repressed and psychotic killer who may be able to inflict levels of pain that Kakihara has only dreamed of achieving.",6.9,80631
7236,0072730,"https://m.media-amazon.com/images/M/MV5BN2U4YTE4MDItMDc0My00ZTc5LWI0MzktM2NjMDExNjNhMDI3XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg","Boy and His Dog, A",1975,2054,91,"In a post-apocalyptic wasteland, a boy who can communicate with his dog telepathically is targeted by a mysterious committee.",6.4,
7238,0052080,"https://m.media-amazon.com/images/M/MV5BNjc4ZGEwMmItZGI3OS00Y2NiLWFlMDUtNmIwY2NhZGFmNjAxXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg",Ashes and Diamonds (Popiól i diament),1958,2055,103,"As World War II and the German occupation ends, the Polish resistance and the Soviet forces turn on each other in an attempt to take over leadership in Communist Poland.",7.7,
7243,0006864,"https://m.media-amazon.com/images/M/MV5BNmVhY2U4Y2QtYTg1ZC00OWZkLWI0OTgtZTkwZmY5Y2ZlMjUxXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Intolerance: Love's Struggle Throughout the Ages,1916,2029,163,Four historical tales depict the ongoing human struggle against prejudice and inhumanity.,7.7,
7245,0054393,"https://m.media-amazon.com/images/M/MV5BOTA5NjY5ZjAtNjNhOC00OWI2LWJlZTgtYTc4YTZmODZkYjE0XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Tormented,1960,1898,75,"A man lets a former flame fall to her death rather than let her interfere with his new relationship, but her ghost returns to disrupt his impending nuptials.",4.9,
7247,0062803,"https://m.media-amazon.com/images/M/MV5BMzI2MTEwNTYtYWU1MS00NzkwLTk0MjktYjliNzdkYmQzYTEzXkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Chitty Chitty Bang Bang,1968,2056,144,"A down-on-his-luck inventor turns a broken-down Grand Prix car into a fancy vehicle for his children, and then they go off on a magical fantasy adventure to save their grandfather in a far-off land.",7,7500578
7248,0290879,"https://m.media-amazon.com/images/M/MV5BMTIwNzU2NDU2NF5BMl5BanBnXkFtZTcwNzk0MTAwMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Suriyothai (a.k.a. Legend of Suriyothai, The)",2001,2057,142,"During the 16th century, as Thailand contends with both a civil war and Burmese invasion, a beautiful princess rises up to help protect the glory of the Kingdom of Ayothaya. Based on the life of Queen Suriyothai.",6.4,458564
7251,0105810,"https://m.media-amazon.com/images/M/MV5BNjUxNDliZGYtMGYzYS00OTNlLWFiYTUtMmYxMDk1MWYyMzcyXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Where the Day Takes You,1992,232,105,"King is a young man, but he's already a veteran of life on the streets of Los Angeles. The leader of a group of runaways, King acts as a mentor to troubled kids such as gay hustler Little J and junkie Greg.",6.5,390152
7254,0289879,"https://m.media-amazon.com/images/M/MV5BZDk0ZDJiODEtNWM2ZC00OWYxLWExN2YtNTFlNjI4NTVmZmZmXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg",The Butterfly Effect,2004,2058,113,"Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.",7.6,96822421
